	mac_name	address	address2	score	link	num_review	reviews	scores	dates
209	스타벅스 전남광양DT	전남 광양시 중마중앙로 143	(지번) 중동 1321-4	2.6	https://place.map.kakao.com/583550832#review	8	['개판 싸가지도 없음', '지역 상품권카드 안된다네요...', '알바생이 영...', '최고예요', 'DT로 기다리고 있는데 앞차는 주문받고 제차례되니 10시라고 끝났다고하네요 넘  정떨어져  ', '최고예요']	['1', '1', '1', '5', '1', '5']	['2020.06.18.', '2020.05.08.', '2020.05.03.', '2020.02.03.', '2018.10.21.', '2017.09.29.']
210	스타벅스 경남사천DT점	경남 사천시 사천읍 사천대로 1844	(지번) 사천읍 수석리 320-21	5.0	https://place.map.kakao.com/80748408#review	6	['매장도 넓고 깔끔해서 좋습니다. ', '넓직하니 2층 전망좋고', '진주에 있는 오래된 스벅보다도 훨씬 넓고 쾌적하고 깨끗합니다. 더구나 DriveThru에요. 최고죠. ', '빠르고 친절함 굿굿', '드디어 사천에도~!', '오픈한지 얼마 안돼서 깔끔하고 좋네요']	['5', '5', '5', '5', '5', '5']	['2020.03.30.', '2020.01.26.', '2019.12.24.', '2019.10.28.', '2019.09.17.', '2019.08.06.']
211	스타벅스 마산역DT점	경남 창원시 마산회원구 3.15대로 715	(지번) 석전동 223-4	4.8	https://place.map.kakao.com/1203419783#review	4	['자주가요 좋아요', '콘센트 없음', '최고예요', '마산 오면 꼭 들렀다 감 ~ ']	['5', '4', '5', '5']	['2020.02.15.', '2020.01.23.', '2019.11.01.', '2019.09.01.']
212	스타벅스 마산해안대로DT점	경남 창원시 마산합포구 해안대로 383	(지번) 오동동 317	3.5	https://place.map.kakao.com/1854968598#review	2	['쇼파가더러워요', '최고예요']	['2', '5']	['2019.08.12.', '2019.02.08.']
213	스타벅스 마산회원DT점	경남 창원시 마산회원구 3.15대로 518	(지번) 회원동 43-5	4.0	https://place.map.kakao.com/1917576011#review	1	['좋아요']	['4']	['2020.03.16.']
214	스타벅스 울산시청사거리DT점	울산 남구 중앙로 180	(지번) 달동 875-12	4.7	https://place.map.kakao.com/1399765274#review	3	['좋아요', '여기 커피 괜찮고 분위기좋아요', '여기 커피 너무 맛있어요 강추']	['4', '5', '5']	['2020.05.17.', '2019.06.12.', '2018.09.08.']
215	스타벅스 울산중리사거리DT	울산 남구 돋질로 310	(지번) 삼산동 1545-5	3.6	https://place.map.kakao.com/27337247#review	5	['불친절']	['1']	['2019.05.12.']
216	스타벅스 울산정자비치DT점	울산 북구 산하동 395		3.5	https://place.map.kakao.com/2072276840#review	6	['커피가 사람이 많아서 그런지 다른 지점보다 맛이 없네요.. 레시피는 똑같을텐데 부족한 느낌', '분위기는 괜찮은데 가끔 너무 시끄러워요ㅠ 얘기할때 다른사람한테 피해안가게 조용조용히 좀.. 하셨으면.. 특히 아주머니들.. 완전 시끄러워요 주차장도 부족해서 좀 아쉬워요ㅠ']	['2', '4']	['2019.02.02.', '2017.09.29.']
217	스타벅스 울산MBC DT점	울산 중구 번영로 434	(지번) 복산동 40-6	4.0	https://place.map.kakao.com/664205340#review	1	[]	[]	[]
218	스타벅스 울산북구청DT점	울산 북구 산업로 1011	(지번) 연암동 1260-3	3.5	https://place.map.kakao.com/1868252532#review	4	['기본적으로 손님이 많은 편. 화봉점이 저녁에 한산해진다면, 여기는 오후부터 밤 시간에 손님이 느는 곳. 그래도 공간이 쾌적한 편이라 좋다.', '페업 ', '좋아요', '굿굿 주차장 완비']	['4', '1', '4', '5']	['2019.10.31.', '2018.06.03.', '2018.01.14.', '']
219	스타벅스 목포북항DT점	전남 목포시 고하대로 694	(지번) 산정동 1750-8	3.6	https://place.map.kakao.com/27334970#review	7	['6월 하순 일요일 15시경, 에어컨을 찾아 들어온 손님들로 인산인해. 2층에는 카공족들이 점령했고... 동부시장 생닭집 느낌가득.', '쾌적하고 좋아요. 겨울엔 안열지만 3층 테라스도 있음.']	['2', '5']	['2020.06.21.', '2019.12.20.']
220	스타벅스 진해자은DT점	경남 창원시 진해구 진해대로 962	(지번) 자은동 793-2	3.5	https://place.map.kakao.com/289066668#review	4	['카운터 직원 진짜 불친절 커스텀한게 기존에 있는 거면 좋게 주문하신게 ㅇㅇ 인데 그걸로 해드릴까요 라고 그냥 물어보면 될껄 그거 ㅇㅇ 아니에요? 하고 왜 피식 웃음? 커피주문 받는게 벼슬인가 다른 매장 가도 이런 직원은 첨 본듯 다시 이용할 일 없을 거 같다 어딜가도 스벅 cs  좋은 줄 알았는데  이 지점 오고 스벅 직원들 이미지 땅바닥 떨어짐 ', '예전엔 괜찮았는데 어느 순간부터 도떼기 시장이 돼버렸어요. 진해에 스벅이 하나라 그런가 어느 시간대에 가든 사람이 너무 많아서 시끄럽고 어지러워요. 드라이빙스루로 이용하면 좋은 매장입니다.', '주차장공간이 좀 부족한것만 빼고는 최고에요~~~!!! 2층 뷰도 좋쿠요 ', '예술적 감각의 건물, 멋진 DT라인, 작지만 아담한 주차공간, 뛰어남 감각의 1, 2층 내부 디자인 등등 , 우리 진해의 휴식공간으로 만족합니다만  지금은 1개소인 차량 진출입구를 분리해서  2곳으로  개조하면 더욱 좋겠네요.']	['1', '3', '5', '5']	['2020.05.05.', '2019.05.15.', '', '']
221	스타벅스 울산남구청DT	울산 남구 번영로 215	(지번) 신정동 133-1	3.1	https://place.map.kakao.com/27337245#review	7	['좋아요', '좋아여', '자주 가는 곳입니당! 3층규모라서 커서 좋아요~', '짱좋아요! 자주 가욤. 다들 친절하셔요.', '또글올림.근처에없어서 걍여기오는데올때마다 소리지르고가네요차에마이크달아야겟어여ㅋㅋ', '최악입니다자동차에서 주문하려다가  기다리는줄이 차량통행을막을것같아 차를세우고 직접들어가서 주문했는데  자동차주문량 먼저 처리하느라항의하고서야커피한잔받았는데 맛도 엉망ᆢ스타벅스! 너무하네요', '직원들 자체교육이 잘않되있구요... 커피 받다가 차에 쏟고.. 울산이라 그런지 상태 않좋아요 갔다가 기분만 버렸어요 ']	['4', '5', '5', '5', '1', '1', '1']	['2020.05.17.', '2019.12.24.', '2019.09.22.', '2017.10.23.', '', '', '']
222	스타벅스 김해외동DT점	경남 김해시 분성로 146-1	(지번) 외동 238-19	4.2	https://place.map.kakao.com/25115117#review	5	['좋아요', '장유에 dt가 읎어서 김해갈 때 꼭 들렀다 감', '최고예요']	['4', '5', '5']	['2019.11.01.', '2019.07.24.', '']
223	스타벅스 울산호계DT	울산 북구 산업로 1464	(지번) 신천동 546-2	4.7	https://place.map.kakao.com/691760425#review	3	['좋아요', '스타벅스 울산호계점 오픈 축하드립니다!!', '최고예요']	['4', '5', '5']	['2020.04.16.', '2020.04.15.', '2020.04.11.']
224	스타벅스 양산덕계DT점	경남 양산시 웅상대로 860	(지번) 덕계동 323-2	5.0	https://place.map.kakao.com/779053039#review	1	['빠른응대, 따뜻한 미소. 감사합니다. ']	['5']	['2017.09.25.']
225	스타벅스 김해대로DT점	경남 김해시 김해대로 2465	(지번) 삼정동 616-5	4.2	https://place.map.kakao.com/26224909#review	5	['최고예요', '좋아요', '최고예요']	['5', '4', '5']	['2019.11.01.', '', '']
226	스타벅스 여수둔덕DT	전남 여수시 좌수영로 482	(지번) 둔덕동 491-1	5.0	https://place.map.kakao.com/2114933546#review	4	['영업시간이 빨라서 좋아요']	['5']	['2020.03.30.']
227	스타벅스 을숙도강변DT	부산 사하구 하신번영로 381-6	(지번) 하단동 1157-17	4.7	https://place.map.kakao.com/600880777#review	3	['간 스타벅스 중 제일 좋다', '번화가보다 더 자리가 없음. 주위 아파트 아기엄마들이 다 오는듯. 시끄러움.']	['5', '4']	['2019.12.04.', '']
228	스타벅스 김해구산DT점	경남 김해시 김해대로 1918	(지번) 구산동 836-1	5.0	https://place.map.kakao.com/772105188#review	1	['최고예요']	['5']	['2018.12.29.']
229	스타벅스 온천장역DT점	부산 금정구 식물원로 13	(지번) 장전동 607-6	2.0	https://place.map.kakao.com/2024212873#review	9	['별로', '오지마 나만 알래', '직원들이 주문이해를 잘 못함. 그런 경험으로 다음주문시에 또박또박 알려줘도 햇갈려함. 동네상권이라 가끔 이용하는데 지인들도 동일한 생각.  메뉴를 줄이든지 아님 교육을 더 하시던지.  열심히 하는 모습때문에 뭐라고 하지도 못하고 몇번 잘못된 것 서비스받을땐 그렇게 기분이 좋지않음. 싼것도 아니고 그렇다고 맛있는것도 아닌데.  주변에서 선물주는 쿠폰으로 매번...', '주변상권이 없는데도 불구 차들이 줄을서서 커피를 먹는곳.. 역시 프렌차이즈는 스벅갑인듯', '좋아요', '주차 자리가 낭낭하다 못해 텅텅 비어있는데도 주차 이용시간 지났으니 차 빼라고 방송하는 곳은 처음 봄. 이중주차도 아니고 주차장이 혼잡한 것도 아니었는데..ㅋㅋ 매장은 깨끗하고 좋았지만 차 끌고 다시는 안 갈 듯', '차타고 가기 편해요', '디카페인으로 커피주문했는데 디카페인으로 안나왔네요.']	['1', '1', '1', '1', '3', '1', '5', '2']	['2020.06.07.', '2020.02.23.', '2020.02.21.', '2019.10.18.', '2019.08.08.', '2019.04.15.', '2018.05.10.', '2018.01.04.']
230	스타벅스 동래미남DT점	부산 동래구 충렬대로 101	(지번) 온천동 1428-36	4.2	https://place.map.kakao.com/26410043#review	13	['친절하고 좋음', '매장안은 넓고 직원분들도 친절하지만 주차공간이 너무 좁은데다가 나가려면 드라이브스루 차량과 합류해야 하더라구요 차 가지고 가는사람에게는 너무 불편한거같아요ㅜㅜ', '좋아요', '넓고 쾌적한 DT 매장이에요. 직원분들도 아주 친절해요.', '집에서 5분거리~항상 사이렌오더로 주문하고 기다릴것없이 바로 찾아 일하러 갑니다ㅎ']	['5', '3', '4', '5', '5']	['2020.03.11.', '2020.01.25.', '2018.11.30.', '2018.11.08.', '2017.09.26.']
231	스타벅스 수영강변DT점	부산 해운대구 수영강변대로 516	(지번) 반여동 1201	0.0	https://place.map.kakao.com/228823232#review	0	[]	[]	[]
232	스타벅스 남양산IC DT점	경남 양산시 동면 양산대로 532	(지번) 동면 석산리 966	5.0	https://place.map.kakao.com/454942889#review	1	['너무 좋아유']	['5']	['2019.09.22.']
233	스타벅스 울산도산사거리DT점	울산 남구 번영로 61	(지번) 야음동 580	3.5	https://place.map.kakao.com/2111664474#review	2	['여기 지도 위치 이상함. 매장은 큰데 스타벅스 치고 전기콘센트 없는자리가 꽤 많음. 주차장은 넓어서 주차하기는 편함 ', '카카오네비에서 여기 찍고 운전하지마세요 도로에있음 이건 골목으로 안내함 ㅡㅡ']	['4', '3']	['2018.11.02.', '2018.09.23.']
234	스타벅스 동서대DT점	부산 사상구 가야대로 338	(지번) 주례동 189-9	2.6	https://place.map.kakao.com/2070672197#review	7	['DT점인데 주차공간이 협소하고 불편함. 직원들도 불친절. 차량이용 비추.', '좋아요', '최고예요', '별로예요', '별로임', '어제 아침에 샌드위치를 샀는데 다른 여직원들은 데워서 들고갈껀지 그냥 갈껀지 물어보는데 남자직원이 그냥 기다려 달라고 하길래 데워서 주나보다 하고 기다렸더니 나중에 포장된거 먹을려니까 차갑더군요. 데워 주지도 않을거 머하러 기다리라 한건지도 모르겠고  이건 머 낚시도 아니고 남자직원 단순 불친절이 아니고  질이 좀 안좋아보입니다.', '냉정의 시끄러운 곳이 아닌 조용한 곳에 위치하고 있어 좋았어요. 다만 이용객이 너무 많다는 점 ㅠㅠ ']	['1', '5', '5', '1', '1', '1', '4']	['2020.04.19.', '2019.11.04.', '2019.04.29.', '2019.04.13.', '2019.02.13.', '', '']
235	스타벅스 부산재송DT	부산 해운대구 해운대로 189	(지번) 재송동 572-2	3.6	https://place.map.kakao.com/1977435309#review	5	['최고예요', '다른 곳이랑 미묘하게 더 구수하게 맛있음요. 왜지? 같은 원두일텐데?? 디카페인 맛이 미묘하게 달라~! 디카페인 맛은 약간 구수한 보리차 같음. 다른건 그냥 스타벅스 맛. 스타벅스 친절~ 실은 바빠서 DT만 이용하는데 DT패스 최고~! 요즘은 사이렌 오더하고 딱 맞춰 도착하면 픽업해가고...  스타벅스야 다들 좋아할테고 위치가 좋지 뭐.', '오늘의커피 보리차같아요 일부러 차끌고 멀리왔는데 완전실망. 신경좀 써주세요!!', '주차장 맘에 들어요~~^^#<']	['5', '5', '1', '4']	['2020.06.07.', '2020.02.01.', '2019.02.06.', '2017.09.25.']
236	스타벅스 김해진영DT점	경남 김해시 진영읍 여래로20번길 34-26	(지번) 진영읍 진영리 81-3	4.8	https://place.map.kakao.com/277556026#review	6	['김해에서 제일 큰듯.', '유동인구.진영음료및 음식전문점 매출.진영 실소비구매층.등등 파악했다고 하면 진영은 돈을버는 곳임을 알고 스벅이 생긴거지', '와!!!이 읍내에 스벅이라니!!!! 이정도면 신세계에 제사라도 지내줘야겠다!!', '와ㅋㅋ 진영 이 촌동네 시골에ㅋㅋㅋ 스벅이라니ㅋㅋㅋㅋㅋㅋ 대단', '기대돼요', '기대해요!!']	['5', '5', '5', '5', '5', '4']	['2020.06.21.', '2020.06.19.', '2020.06.09.', '2020.06.04.', '2020.06.01.', '2020.04.12.']
237	스타벅스 목포터미널DT점	전남 목포시 영산로 495	(지번) 상동 135	5.0	https://place.map.kakao.com/1536947331#review	3	['최고예요', '넓고 쾌적해요', '최고예요']	['5', '5', '5']	['2020.03.27.', '2019.12.20.', '2019.12.06.']
238	스타벅스 부산안락DT점	부산 동래구 충렬대로 446	(지번) 안락동 256-4	3.8	https://place.map.kakao.com/26849456#review	13	['직원들이 손님 욕을 엄청 큰소리로 하더라구요. 일하면서 스트레스 받는 건 알지만 ... 시정은 해야 할 것 같네요.', '안락동의 단비같은 스타벅스. 이쪽으로 지나갈 일이 많은데 와이프가 커피 좋아해서... 자주 사먹음요. 맛은 딱 아는 스타벅스 맛.  맛이야 어디나 비슷하죠. 친절하기도 다들 교육 잘 받으니 친절하고. 위치가 도움이 많이 됨.  근데 가끔 여기로 드라이브 쓰루한다고 차들이 줄서서 교통 체증을 유발하기도 함. 길게는 2키로까지 막힘.', '최고 직원들도최고 주 3회 정도 가는데 만족도가 가장높은 스벅임 ', '미남DT보다 친절하고 빠릅니다', '좋아요', '위치가 조금 애매하지만 출퇴근시 많이이용 편리합니다. 신호등 건너기 조금 불편 중간지점에 있어요. ㅎㅎ감수할수 있어요.  우리동네에도 생긴게 어딘가요.좋습니당.', '좋아요', '주차장 있고 친절하고 좋아요']	['1', '5', '5', '5', '4', '4', '4', '5']	['2020.04.25.', '2020.02.01.', '2019.04.01.', '2017.11.29.', '2017.09.26.', '2017.09.25.', '', '']
239	스타벅스 명지강변DT점	부산 강서구 르노삼성대로 620	(지번) 명지동 1459-1	4.2	https://place.map.kakao.com/351058533#review	5	['차량 출차시 자전거, 사람, 주 도로 차량에 대한 주의가 좀 더 필요합니다.  안내표지판 및 반사경이 있으면 출차시 더 안전할것 같네요.', '입구에 차량 들어오는 표지판 하나 설치 해주세요. 밤에 잘 안보여서 한번 지나쳤네요...뒤에 차는 따라오고 속도 미리 안줄이다가 낭패', '뷰도 좋고 주차장도 다른 스타벅스에 비하면 큽니다. 근데 한가지 안좋은 점은 전화가 잘 안터져요...', '명지강변점 오픈 축하드립니다..', '최고예요']	['3', '3', '5', '5', '5']	['2020.06.09.', '2020.05.10.', '2020.05.09.', '2020.04.15.', '2020.04.15.']
240	스타벅스 금정구청DT점	부산 금정구 중앙대로 1730	(지번) 부곡동 217-2	3.8	https://place.map.kakao.com/1594304704#review	8	['직원들 친절 of 친절.....', '최고예요', '공부하기 좋다 느끼는 자리는 많이 없지만 직원분이 친절하셨고 웃으면서 응대해 주셨습니다:)', '노트북 탁자 부근에 있는 조명이 너무 밝아서 불편해요! 조명을 좀 낮은 것으로 바꿀수 없나요?', '더러워요 블렌디드먹었는데 초파리 나왔어요 재료관리를 잘 안하는거 같아요', '노래가 좀 커요 다른건 좋아요', '금정구청 근처 스타벅스', '최고예요']	['5', '5', '4', '4', '1', '3', '3', '5']	['2020.04.17.', '2019.12.10.', '2019.10.19.', '2019.08.24.', '2019.05.23.', '2019.05.21.', '2018.09.29.', '']
241	스타벅스 동부산DT점	부산 기장군 기장읍 기장해안로 56	(지번) 기장읍 시랑리 589-6	3.3	https://place.map.kakao.com/390281090#review	3	['스트로베리 딸기인가 있죠? 라고 물으니 스트로베리랑 딸기랑 같은 말이라고 답변하는 직원 클라스. 누가 그걸 모르나? 그럴 땐 정확한 메뉴 이름을 불러주며 이거 말씀하신가요? 라고 물으면 되는 걸 굳이 고객 무안하게 하는 희안한 스타벅스 지점. 해운대쪽 친절 스타벅스랑 너무 비교 되었음.', '분위기가 좋아요^^']	['1', '4']	['2019.03.07.', '2018.12.11.']
242	스타벅스 수영망미DT점	부산 수영구 과정로 68	(지번) 망미동 412-27	3.8	https://place.map.kakao.com/27392830#review	13	['굿', '조금 아쉬워요', '피지오 음료 없어져서 아쉽고, 맛은 일정해서 좋음', '○○○ 불친절함 가지마셈ㅋㅋ 무슨 서비스를 도덕책으로 배운 것도 아니고 ○○○ 마스크를 껴서 주문받을 때 지가 발음 ㅈㄴ이상하게 해놓고 내가 못 알아들으니까 인상 개쓰고 짜증냄ㅋㅋ 더럽다 ○○○○이 ㅋㅋㅋ 도대체 손님한테 하는 그런 인성은 어디서 배우는 거임? 내가 내 뒤에 사람이 많았으면 인정함 근데 나밖에 없었음 ㅋㅋㅋㅋ 지가 마스크를 쳐 벗고 말하든가...', '조용하고 커피도 맛있어요', '분위기가 좋고 2층 자리가 넓어요', '친절해서 좋아요']	['5', '2', '3', '1', '5', '5', '5']	['2020.06.21.', '2020.05.24.', '2020.03.12.', '2020.02.24.', '2020.01.10.', '2017.11.25.', '2017.09.25.']
243	스타벅스 동명대DT점	부산 남구 신선로 423	(지번) 용당동 532-26	3.1	https://place.map.kakao.com/708791617#review	8	['항상 사람 많은 곳 그만큼 자리도 많고 콘센트도 많아서 자주 간다', '서비스는 괜찮은데  거의 키즈카페..', '주문받는 여자 이상해요 목소리도 안들리고 서비스정신결여됐어요   키조금한 여자애 18년 5월12일  17시 20분 ', '최고예요']	['5', '2', '1', '5']	['2020.05.05.', '2019.02.21.', '2018.05.12.', '2017.09.28.']
244	스타벅스 사상주례DT점	부산 사상구 백양대로 520	(지번) 주례동 854	3.7	https://place.map.kakao.com/1181206528#review	3	['직원들이 친절합니다 ^^', '직원분들 친절. 빠르게 커피도 준비해줌.', '직원들 고객응대 태도,표정관리 빵점.. 질문의답변도 틱틱거리며 여직원은 수 차례 불러도 대답도 없음 직원 재교육 필요함']	['5', '5', '1']	['2020.04.30.', '2020.04.16.', '2020.03.26.']
245	스타벅스 금정남산동DT점	부산 금정구 중앙대로 1989 남산프라자	(지번) 남산동 68-1	0.0	https://place.map.kakao.com/671333145#review	0	[]	[]	[]
246	스타벅스 기장역DT점	부산 기장군 기장읍 기장대로 527	(지번) 기장읍 청강리 산 31-1	5.0	https://place.map.kakao.com/1395342230#review	2	['2등', '1등']	['5', '5']	['2019.11.09.', '2019.11.07.']
247	스타벅스 해운대달맞이DT점	부산 해운대구 달맞이길 57	(지번) 중동 1779	3.5	https://place.map.kakao.com/25609494#review	2	['친절하고 좋아요']	['5']	['2020.02.11.']
248	스타벅스 다대포DT점	부산 사하구 다대로 493	(지번) 다대동 293-1	4.7	https://place.map.kakao.com/972117270#review	3	['최고예요', '좋아요']	['5', '4']	['2019.11.08.', '']
249	스타벅스 울산신정DT	울산 남구 문수로 435	(지번) 신정동 1636-12	0.0	https://place.map.kakao.com/1635776661#review	0	[]	[]	[]
250	스타벅스 여수학동DT점	전남 여수시 도원로 271	(지번) 학동 67-18	5.0	https://place.map.kakao.com/2011011894#review	1	['여수에서 제일빨리 오픈하는 스타벅스']	['5']	['2020.05.31.']
251	스타벅스 경산임당역DT	경북 경산시 대학로 208	(지번) 계양동 266	0.0	https://place.map.kakao.com/2051017820#review	0	[]	[]	[]
252	스타벅스 제주용담DT점	제주특별자치도 제주시 서해안로 380 1층	(지번) 용담삼동 2572-4	3.6	https://place.map.kakao.com/26102947#review	53	['항상 여행의 마지막으로.. 비행기 타기 전 들리는 스타벅스 매장. 한적한 바다보며 마지막으로 여유를 느낄수 있는곳.', '음료와 텀블러 구매. 직원들이 다 친절했어요 바다 전망이 멋진 카페! 추천함 근데 사람 수에 비해 직원 수가 너무 적어 바빠보였는데 괜찮으신지...', '해안도로에 있는 지점으로 대체적으로 밖이 뻥 뚫려있어서 좋음', '피지오가 안되면 적어줄 수 없나요ㅠ..? 전화도 안받고.. 헛걸음했네요', '맛있어용', 'Cute Starbucks and if you are Starbucks collector is a must go ', '자동차 우선인가 봐요 주문했는데 차 다보내고 제꺼 만들더라고요ㅠㅠ 하지만 경치는 참 좋습니다!', '관광객들 상대로 하는거라 콘센트테이블 큰거 한개밖에없음ㅠ 드라이브쓰루 말고 홀에서는 음료 나오는것도 굉장히 느림.. 그러나 이렇게 바쁜 와중에도 손님 응대 친절한편(케바케/사바사) 화장실도 나름 다른곳보다 널찍해서 좋다-', '일단 바다가 앞에 있는 뷰가 최고 Drive thru 도 있어 편리 ', '콘센트가 없어요. 공부하러 갔다가 음료 나오는 것만 25분 기다리고 나왔어요', '차우선임. 가서 시키면 삼십분 지나도 안나옴.', '앞에 바다가 보이는 뷰가 있어서 좋았어요! ', '좋아요', '일단 경치가 좋음 그리고 알바 잘걸리면 맛있는 라떼도 먹을 수 있음', '보통이에요', '친절하고 맛있어요~', '내부 인테리어랑 청소만 좀 더 깔끔하면 좋겠네용~ 경치가 9할 입니당^^', '내부 수리 공사 끝나서 다시 영업하네요', '여기 패업했어요.', '혼자 책읽거나 간단한 컴퓨터 작업 하기 편한 자리 스팟이 있어서 좋아요~ 뷰도 좋고~ 단지 .. 화장실이 너무너무 별로 예요...', '유리창도 더럽고 테이블 정리도 거의 안 되어 있었어요 또 컵홀더로 가려져서 몰랐는데 테이크아웃 종이컵에도 커피 얼룩이 크게 묻어 있었구요 ㅜㅜ 저는 커피도 아닌 차를 시켰는데 ㅠㅠ 제가 갔던 스벅 중에 제일 지저분했어요', '뷰 좋은 제주 스타벅스 중 하나. 음료 하나 시키고 멍 때리기 좋고 집에서 가까워 콧바람 쐬고 싶을 때 종종 감.', '커피 사서 잠깐 걷기 좋은 곳 입니다. 주차장 좁으니 주차는 해안도로 주차장에 하시길...', '음료 맛보다도 공항가기 전 바다 뷰보러 가보시길', '최고예요', '항상 여행의 마지막으로.. 비행기 타기 전 들리는 스타벅스 매장. 한적한 바다보며 마지막으로 여유를 느낄수 있는곳.', '음료와 텀블러 구매. 직원들이 다 친절했어요 바다 전망이 멋진 카페! 추천함 근데 사람 수에 비해 직원 수가 너무 적어 바빠보였는데 괜찮으신지...', '해안도로에 있는 지점으로 대체적으로 밖이 뻥 뚫려있어서 좋음', '피지오가 안되면 적어줄 수 없나요ㅠ..? 전화도 안받고.. 헛걸음했네요', '맛있어용', '차우선임. 가서 시키면 삼십분 지나도 안나옴.', '앞에 바다가 보이는 뷰가 있어서 좋았어요! ', '좋아요', '일단 경치가 좋음 그리고 알바 잘걸리면 맛있는 라떼도 먹을 수 있음', '보통이에요', '친절하고 맛있어요~', '내부 인테리어랑 청소만 좀 더 깔끔하면 좋겠네용~ 경치가 9할 입니당^^', '내부 수리 공사 끝나서 다시 영업하네요', '여기 패업했어요.', '혼자 책읽거나 간단한 컴퓨터 작업 하기 편한 자리 스팟이 있어서 좋아요~ 뷰도 좋고~ 단지 .. 화장실이 너무너무 별로 예요...', '유리창도 더럽고 테이블 정리도 거의 안 되어 있었어요 또 컵홀더로 가려져서 몰랐는데 테이크아웃 종이컵에도 커피 얼룩이 크게 묻어 있었구요 ㅜㅜ 저는 커피도 아닌 차를 시켰는데 ㅠㅠ 제가 갔던 스벅 중에 제일 지저분했어요', '뷰 좋은 제주 스타벅스 중 하나. 음료 하나 시키고 멍 때리기 좋고 집에서 가까워 콧바람 쐬고 싶을 때 종종 감.', '커피 사서 잠깐 걷기 좋은 곳 입니다. 주차장 좁으니 주차는 해안도로 주차장에 하시길...', '음료 맛보다도 공항가기 전 바다 뷰보러 가보시길', '최고예요', '항상 여행의 마지막으로.. 비행기 타기 전 들리는 스타벅스 매장. 한적한 바다보며 마지막으로 여유를 느낄수 있는곳.', '음료와 텀블러 구매. 직원들이 다 친절했어요 바다 전망이 멋진 카페! 추천함 근데 사람 수에 비해 직원 수가 너무 적어 바빠보였는데 괜찮으신지...', '해안도로에 있는 지점으로 대체적으로 밖이 뻥 뚫려있어서 좋음', '피지오가 안되면 적어줄 수 없나요ㅠ..? 전화도 안받고.. 헛걸음했네요', '맛있어용', '차우선임. 가서 시키면 삼십분 지나도 안나옴.', '앞에 바다가 보이는 뷰가 있어서 좋았어요! ', '좋아요', '일단 경치가 좋음 그리고 알바 잘걸리면 맛있는 라떼도 먹을 수 있음', '보통이에요']	['5', '5', '4', '2', '3', '4', '3', '3', '5', '1', '1', '5', '4', '4', '3', '5', '4', '4', '1', '3', '1', '3', '4', '4', '5', '5', '5', '4', '2', '3', '1', '5', '4', '4', '3', '5', '4', '4', '1', '3', '1', '3', '4', '4', '5', '5', '5', '4', '2', '3', '1', '5', '4', '4', '3']	['2020.06.13.', '2020.05.23.', '2020.05.04.', '2020.03.24.', '2020.01.28.', '2020.01.02.', '2019.12.27.', '2019.12.15.', '2019.12.12.', '2019.11.27.', '2019.11.16.', '2019.11.14.', '2019.10.15.', '2019.09.11.', '2019.08.21.', '2019.07.25.', '2019.05.29.', '2019.05.01.', '2019.04.26.', '2019.02.02.', '2019.01.17.', '2019.01.12.', '2018.10.28.', '2018.09.29.', '2018.09.29.', '2020.06.13.', '2020.05.23.', '2020.05.04.', '2020.03.24.', '2020.01.28.', '2019.11.16.', '2019.11.14.', '2019.10.15.', '2019.09.11.', '2019.08.21.', '2019.07.25.', '2019.05.29.', '2019.05.01.', '2019.04.26.', '2019.02.02.', '2019.01.17.', '2019.01.12.', '2018.10.28.', '2018.09.29.', '2018.09.29.', '2020.06.13.', '2020.05.23.', '2020.05.04.', '2020.03.24.', '2020.01.28.', '2019.11.16.', '2019.11.14.', '2019.10.15.', '2019.09.11.', '2019.08.21.']
